	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.4643	0.5	0.4815	0.3171	41.0
DRINKS#PRICES	0.3333	0.5	0.4	0.25	4.0
DRINKS#QUALITY	0.5	0.4	0.4444	0.2857	7.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.5	0.4	0.4444	0.2857	14.0
FOOD#QUALITY	0.6667	0.8571	0.75	0.6	120.0
FOOD#STYLE_OPTIONS	0.2353	0.3077	0.2667	0.1538	26.0
LOCATION#GENERAL	0.1111	1.0	0.2	0.1111	27.0
RESTAURANT#GENERAL	0.4167	0.7317	0.531	0.3614	83.0
RESTAURANT#MISCELLANEOUS	0.25	0.1	0.1429	0.0769	13.0
RESTAURANT#PRICES	0.75	0.6667	0.7059	0.5455	11.0
SERVICE#GENERAL	0.66	0.75	0.7021	0.541	61.0
Micro-AVG	0.5166	0.6813	0.5876	0.4161	411.0
Macro-AVG	0.4906	0.5594	0.478		411
