	precision	recall	f1	accuracy	support
AMBIENCE#GENERAL	0.6538	0.6538	0.6538	0.4857	35.0
DRINKS#PRICES	0.0	0.0	0.0	0.0	2.0
DRINKS#QUALITY	0.75	0.6	0.6667	0.5	6.0
DRINKS#STYLE_OPTIONS	1.0	0.5	0.6667	0.5	4.0
FOOD#PRICES	0.6667	0.2	0.3077	0.1818	11.0
FOOD#QUALITY	0.8983	0.631	0.7413	0.5889	90.0
FOOD#STYLE_OPTIONS	0.25	0.0769	0.1176	0.0625	16.0
LOCATION#GENERAL	1.0	0.6667	0.8	0.6667	3.0
RESTAURANT#GENERAL	0.9643	0.6585	0.7826	0.6429	42.0
RESTAURANT#MISCELLANEOUS	0.5	0.1	0.1667	0.0909	11.0
RESTAURANT#PRICES	0.8	0.4444	0.5714	0.4	10.0
SERVICE#GENERAL	0.9429	0.75	0.8354	0.7174	46.0
Micro-AVG	0.8529	0.5777	0.6888	0.5254	276.0
Macro-AVG	2.1065	1.3203	1.5775		276
